query_id,prompting_variant,response_hash,faithfulness,answer_relevancy,context_precision
40,standard,0e62776cb2aba271,0.9375,0.6550570427228012,0.7155328798083722
41,balanced,240537862fd069ce,1.0,0.5901354024200259,0.9999999999
41,standard,ce276fd8155bc287,1.0,0.5681833424768038,0.9999999999
42,balanced,fe69850f1fadf2af,1.0,-0.0294294423527704,0.6111111110907407
42,standard,25fe2974e0c94f28,1.0,-0.0629184731909303,0.9999999999
43,balanced,4d181c66739b757f,0.8571428571428571,0.6331776356577111,0.9999999999
43,standard,1bc3560c6ddcca10,1.0,0.5848872142486359,0.9999999999
44,balanced,1711ea145b6fafcb,1.0,0.4758416274564323,0.99999999995
44,standard,1e48d9c6911efec2,1.0,0.4681375425040699,0.99999999995
45,balanced,564f399bbc0526de,0.9230769230769232,0.7958699820444917,0.9999999999
45,standard,96773792441c1b17,1.0,0.1898823604302672,0.9999999999
46,balanced,6ee79c74f9316d98,0.9285714285714286,0.6798930931233792,0.8349999999833
46,standard,9e467cf2f0f0c6cf,1.0,0.4501167750620474,0.9999999999
47,balanced,d82f7317564e9f87,0.9565217391304348,0.6906335314393912,0.8951388888776997
47,standard,ed9140f9ced6a032,1.0,0.5124634154368656,0.9999999999
48,balanced,d9f68bcc75b3ac2c,1.0,-0.0293959239192352,0.9166666666361112
48,standard,65494c5130b60665,1.0,-0.0520241766378303,0.9999999999
49,balanced,f87970e0a3f07a6b,1.0,0.384568971007249,0.699999999965
49,standard,024f86251aaab77b,1.0,0.8942893104016031,0.9999999999
50,balanced,5447addbbdfb2858,0.8823529411764706,0.5827906467620799,0.99999999999
50,standard,fc41e66041cf0f16,1.0,0.64930779616982,0.99999999999
51,balanced,33e963c5516a894f,0.8,0.7165571063014401,0.7198412698322718
51,standard,5f7ff718c736885a,0.9230769230769232,0.729616757141969,0.5333333333155555
52,balanced,caf2362ac1331bdf,0.95,0.8764911640876257,0.551587301573512
52,standard,d27e27e91e63765f,1.0,0.6238025223790029,0.9999999999
53,balanced,5d89b248150a5407,0.9285714285714286,0.6647948803453599,0.99999999999
53,standard,8be2e7000e327398,0.9166666666666666,0.7023398062894858,0.8083333333171667
54,balanced,f7aebc6d2ccc19cd,0.8333333333333334,0.7724808957028421,0.9999999999
54,standard,279d620cc9cae387,1.0,0.6872279309266629,0.9999999999
55,balanced,c833bd481d0b47fb,0.9444444444444444,0.7693888605803895,0.9159722222107726
55,standard,261269ac631dfafe,1.0,0.6790964193512329,0.59999999997
56,balanced,77d5510581622a0c,0.9333333333333332,0.7472269085026791,0.9999999999
56,standard,96bab31ae887145e,1.0,0.7903121594619847,0.9999999999
57,balanced,ef3d67a8e76f2b19,0.9444444444444444,0.391630861597283,0.599999999985
57,standard,28108c2d1e9923fe,1.0,0.2476002735144779,0.9999999999
58,balanced,929f7ea97f7fc796,1.0,0.6175580861516118,0.5285714285538095
58,standard,149221e80736ed1b,1.0,0.6815581395263361,0.9999999999
59,balanced,e2e4f423ef90b2a5,1.0,0.644193405060285,0.99999999999
59,standard,8e08e55480d47dc6,1.0,0.6303791299564859,0.8666666666377778
60,balanced,dee2d25ada806bb1,0.95,0.8143565655311639,0.7342592592470216
60,standard,05aa9249f2ae39e5,1.0,0.6426583249001266,0.9999999999
61,balanced,7026f2209257daae,1.0,0.7343079217740143,0.7656746031650322
61,standard,794ec107cd702497,0.75,0.7819854235439413,0.7656746031650322
62,balanced,212719425bb9da55,0.8888888888888888,0.7797943142159717,0.7823412698314905
62,standard,417961fe1f710cf1,0.9,0.8005213682497446,0.699999999965
63,balanced,9853feb1facf882e,1.0,0.3760620687807177,0.9999999999
63,standard,d2684779c3306274,0.9230769230769232,0.3383993634219311,0.9999999999
64,balanced,a15883cc3aeae3c4,0.9523809523809524,0.7839425018380731,0.5438888888780111
64,standard,5e9b7a78b0a58098,1.0,0.7493482507363205,0.5916666666469445
65,balanced,a3e972c4978c5f30,1.0,0.7556184828405487,0.9999999999
65,standard,2c66036214d04a56,0.875,0.6655207497419388,0.9999999999
66,balanced,e5aad81d07714360,0.95,0.2012990218155987,0.9999999999
66,standard,7650bdc31826b4eb,1.0,0.7700582782438768,0.9999999999
67,balanced,a531ddf7b27e25de,0.7894736842105263,0.664499679047415,0.9415178571310884
67,standard,3b7f9490f1118d84,1.0,0.7109682702721538,0.642857142825
68,balanced,2f71bb796d9e7350,0.85,0.6497023500273079,0.8552579364972458
68,standard,c16a5398507d2893,1.0,0.6403356205444924,0.9999999999
69,balanced,49fa0a5d9418c647,1.0,0.589790187665799,0.4928571428448214
69,standard,b6549edd92007ff0,0.7272727272727273,0.5561765348742083,0.5428571428435713
70,balanced,5f17898deabc2bac,0.925925925925926,0.4653837700633915,0.7928571428373213
70,standard,2ae8883af4c877b5,1.0,0.609256787374363,0.9999999999
71,balanced,8195e85920918be9,0.9333333333333332,0.6794953281690108,0.9749999999878124
71,standard,07f17cf8c49de3f6,0.9333333333333332,0.7123274648941399,0.905555555540463
72,balanced,92c2623a337b0da9,1.0,0.6115977292748463,0.9999999999888888
72,standard,7ab12485134ff7fb,1.0,0.7305270137703576,0.9999999999
73,balanced,9771f7f302f6b389,1.0,0.5432426498663246,0.9999999999
73,standard,2d3ab27d78760cdf,1.0,0.6671168132786183,0.9999999999
74,balanced,bb915ccf6301a573,1.0,0.8047778807320572,0.9999999999
74,standard,421946109253b3ac,0.875,0.5878745278039149,0.9999999999
75,balanced,e354e6b0a054538f,1.0,0.7914696293516087,0.9317956349089874
75,standard,4f109550f20e36da,1.0,0.7918106133703186,0.9666666666473333
76,balanced,302eb48a3ed744e9,0.8666666666666667,0.0723767792540327,0.9999999999
76,standard,6aa7484f8a4cfa4b,1.0,0.5190306162532639,0.9999999999
77,balanced,21d6897a5bea04a0,1.0,0.783503002723234,0.7438492063368088
77,standard,652a5624917ca491,1.0,0.8086055734411364,0.8666666666377778
78,balanced,4a42ddc3efac4b8e,1.0,0.7637142916997431,0.7311111110964889
78,standard,b853c995a34da6e4,1.0,0.7617123026973545,0.99999999995
79,balanced,146e5bce9a31c7cd,0.5555555555555556,0.7421378681263011,0.9999999999833332
79,standard,073882bb97f13211,0.3333333333333333,0.7694279898973964,0.8333333332916666
80,balanced,f26e1d51af4b3f4d,0.4166666666666667,0.0,0.6111111110907407
80,standard,9ad5dc905459ff7a,0.5,0.0,0.2261904761791666
81,balanced,4cfea04d1ce909a0,0.9090909090909092,0.1918999418016906,0.5317460317283068
81,standard,fc337d005335ed97,0.8571428571428571,0.4284969249585269,0.8333333333166667
82,balanced,f686fa505bcab329,0.9444444444444444,0.5174199436142294,0.8333333332916666
82,standard,e491566991a22ef2,1.0,0.4336037361209431,0.9999999999
83,balanced,344bddad3457a163,1.0,0.6810573727811979,0.9999999999
83,standard,c41b37acb37b6a50,1.0,0.7948493548983352,0.9999999999
84,balanced,d6e016cdd6c8551b,0.9166666666666666,0.5901723936353456,0.9999999999
84,standard,477f4a8b5fc6be44,1.0,0.5910351861519797,0.9999999999
85,balanced,b09cc9dc57a2bc40,0.8333333333333334,0.581911771446099,0.871111111093689
85,standard,7cc9bba90a5b9938,1.0,0.2413137448051916,0.9999999999
86,balanced,49c86f4de3f3cded,1.0,0.7356383256079151,0.9593749999880078
86,standard,42a5a8163fee7899,1.0,0.718982425891773,0.8055555555287036
87,balanced,87146805fa68c69f,0.7777777777777778,0.6491873173191581,0.3595238095118254
87,standard,0e265a64ef8ffb8e,0.8333333333333334,0.6065632995094253,0.249999999975
88,balanced,2db412a6989e120b,1.0,0.4423848722524051,0.9999999999
88,standard,fce0a35899cb95cd,0.6666666666666666,0.4535530617787234,0.9999999999
89,balanced,470259fe51810520,1.0,0.73636850286517,0.9526289682420604
89,standard,0e0feda3a7fb48d6,0.875,0.7442953984670418,0.821111111094689
90,balanced,7dca28e5ad9558f9,0.7916666666666666,0.7085212376671989,0.909353741483608
90,standard,fcb8c310fb6aa617,0.65,0.7242702711995581,0.909353741483608
91,balanced,69ed835f4c32d803,0.75,0.3724104821211614,0.81666666664625
91,standard,0b3a22e1f25ef67b,1.0,0.1748494939910815,0.9999999999
92,balanced,58bf54c76dbf9e45,1.0,0.6722700973000105,0.9249999999815
92,standard,f220a7c71cec788d,1.0,0.7530779340021726,0.99999999998
93,balanced,04d911aa90a5c6e4,1.0,0.527770123477639,0.8338789682435448
93,standard,873002d34b644553,0.5,0.5038572029624054,0.826020408151465
94,balanced,b7a90a75e5a75dba,1.0,0.3745535453305009,0.9999999999
94,standard,32cc5a8024af1cc4,0.8125,0.5380111583858801,0.9999999999
95,balanced,74178d8ffdf1c05f,0.9230769230769232,0.1088437553517343,0.9999999999
95,standard,c20a72655fe8cb09,1.0,0.8188310252660956,0.9999999999
96,balanced,835483939333a91c,1.0,0.6682450086139152,0.49999999995
96,standard,3c7e873fd0f3b444,1.0,0.7016821247778697,0.49999999995
97,balanced,c6fa460198e77cd9,1.0,0.623542926177458,0.99999999999
97,standard,d0c8e3421d34ccb4,0.9230769230769232,0.6647566274627923,0.9749999999878124
98,balanced,fdb4e0772d7b6e96,1.0,0.6595091919398578,0.9249999999815
98,standard,daed1579363825f2,0.8181818181818182,0.841001229519431,0.7041666666549306
99,balanced,89bfaae12b6991b3,0.9333333333333332,0.8049756756447491,0.7777777777518519
99,standard,96777dea05de7166,0.8461538461538461,0.8039764262966945,0.99999999995
100,balanced,a61bcc96a7de8430,1.0,0.5152522974809228,0.909353741483608
100,standard,5711ac932a44d38e,0.875,0.6891413292346021,0.9999999999875
101,balanced,e3a1d1ce65005ce3,0.9090909090909092,0.8526944867708904,0.5178571428441964
101,standard,9d529d578e44d85a,1.0,0.878039124117846,0.7499999999625
102,balanced,d7c3caf3c7a1c1bc,0.9411764705882352,0.7926985477750311,0.7656746031650322
102,standard,5b8b90c565a44faf,0.6666666666666666,0.860127460058406,0.8227678571325726
103,balanced,2763c4c808c23ea7,0.875,0.8762283714850482,0.3172619047539732
103,standard,015af605432352ad,0.9047619047619048,0.807743237207573,0.514021164012597
104,balanced,25fe08fce0735015,0.9473684210526316,0.8766699048413292,0.99999999999
104,standard,09b79abed0ee6d01,0.5,0.8425551511707905,0.7688492063363922
105,balanced,b3efdeef60d17824,0.7777777777777778,0.864326790383282,0.7823412698314905
105,standard,ea2d3e3c1397645e,0.7333333333333333,0.0,0.3055555555453703
106,balanced,163f42ac6a1bf3c8,1.0,0.8719712652924928,0.6976190476050953
106,standard,330b81de92d91ff9,0.8461538461538461,0.919458115157018,0.6976190476050953
107,balanced,b5bc514c098a8a82,0.9666666666666668,0.8710739809851514,0.99999999999
107,standard,835dcc9256d91148,1.0,0.8608312835688041,0.5425925925835494
108,balanced,9e200490fe3bf428,0.9655172413793104,0.8626308143733442,0.99999999999
108,standard,e94f622635603ea5,0.8823529411764706,0.8377812546960334,0.7440476190369898
109,balanced,adc86b22a6b78cc3,1.0,0.6761651527982565,0.2916666666520833
109,standard,4722ee690bdbf735,1.0,0.7494224043542358,0.3333333333
110,balanced,e149389376798ad7,0.9444444444444444,0.9231743107917904,0.4973544973462081
110,standard,7d2a276b53f99ce3,1.0,0.8880488951043365,0.8163265306005831
111,balanced,5f0039a0da81e565,1.0,0.8503581066314135,0.9999999999888888
111,standard,432ed3b8776ade79,1.0,0.8414335933467293,0.961734693863812
112,balanced,b7fe6c1287bb5a42,0.9473684210526316,0.864886515303378,0.9999999999875
112,standard,519470e54f13e1e6,1.0,0.7463891411234881,0.9888888888779012
113,balanced,42a9c891d04ab6f4,1.0,0.8405488843228829,0.8106150793549467
113,standard,7a2769d17f9818cb,1.0,0.8502235048672823,0.7163265306020117
114,balanced,5b8a0cee36a94bf7,0.7692307692307693,0.9271423616127912,0.2428571428449999
114,standard,d9493947ab35cd2a,0.8823529411764706,0.8882348052861119,0.8874999999778125
115,balanced,66221b9910102afc,0.95,0.8230360560358604,0.8928571428348213
115,standard,1e471c56e16d3e4c,0.8181818181818182,0.7573192746716493,0.9999999999666668
116,balanced,303102da454dc141,0.8333333333333334,0.8074416810241756,0.3901785714188169
116,standard,fa802615623c7538,0.9,0.8644574547250078,0.6857142857005714
117,balanced,a27aeb5d0580ca5e,0.7916666666666666,0.691765466939291,0.6635912698329749
117,standard,bee1f7e7bef83d67,0.75,0.769726507475765,0.7486111110986342
118,balanced,1d39c657b9b2ff27,0.7142857142857143,0.5871747214524191,0.4445767195693099
118,standard,c07388baa4b6fad6,1.0,0.8973169668910398,0.2874999999928125
119,balanced,afd7e198cc540e5a,0.9375,0.7995157653166363,0.99999999999
119,standard,0edbc846e6b70280,1.0,0.7414892840341203,0.6533333333202667
120,balanced,f098411bbe116f3f,0.9583333333333334,0.8464231700746666,0.9467813051041186
120,standard,e91aadaa39873477,0.95,0.8532461103084619,0.9293650793534624
121,balanced,ed5a1a4317cebd46,0.9090909090909092,0.907271643772718,0.7687074829822158
121,standard,2634d3ce9ccbfa6d,1.0,0.8474195583843813,0.6537037036928086
122,balanced,c38ac9ce9dcc2367,1.0,0.8171938649854149,0.7496598639348688
122,standard,56581ea46ad256eb,0.8,0.8586621074705706,0.3063492063389947
123,balanced,9d65a187b55bcd6c,1.0,0.84320838221653,0.9626543209769582
123,standard,23bc64c2b6d50454,0.8333333333333334,0.8046729263284095,0.5148148148062346
124,balanced,df5a04249132f8c5,0.7333333333333333,0.884190447480548,0.841225749549736
124,standard,5b9683ed4a263dea,1.0,0.7097766801253839,0.6605158730048644
125,balanced,ec968262774af856,1.0,0.8796235145387697,0.7683333333179667
125,standard,83d99c67448a7b4c,0.7894736842105263,0.8650453418524787,0.4166666666458333
126,balanced,d5519925664a043c,0.6842105263157895,0.7240415436784712,0.555555555537037
126,standard,5b2c66285fce3cd9,0.8333333333333334,0.7996934406722153,0.3333333333166666
127,balanced,064203cb6aa1a21a,0.8636363636363636,0.9042841646833802,0.5972789115560934
127,standard,ca5cee7c1fe57e62,1.0,0.8751316698178947,0.6977777777638222
128,balanced,b9e67d32ffc779d0,0.8461538461538461,0.7456206749751186,0.9888888888779012
128,standard,08017febdf9ef2ad,0.65,0.8635734436498552,0.6494047618939385
129,balanced,8151cfe96b2c0da6,0.95,0.916294751568548,0.4583333333180555
129,standard,13299c35fdff49d0,1.0,0.8561783114320191,0.7749999999806251
130,balanced,6cf35b11556c4baf,0.631578947368421,0.4711508918999331,0.9999999999888888
130,standard,f37b66506331b399,0.75,0.890472372419087,0.968253968240136
131,balanced,27c3b0e5104ea668,0.125,0.8502418966554594,0.1555555555477777
131,standard,ea8ac2f893547b26,0.9411764705882352,0.7998474983928231,0.6422222222093779
132,balanced,39354ecd94337873,0.9375,0.7861034874564253,0.928262786585806
132,standard,f808785e55c3ea45,0.9473684210526316,0.7721499790336002,0.748115079355728
133,balanced,bf1bb7c376865aeb,0.5833333333333334,0.844535692121159,0.6806878306764859
133,standard,d6b9d36f9324a839,1.0,0.7371497152714284,0.5857142857025713
134,balanced,b2e881e7fdafb863,1.0,0.9056376409962856,0.2083333333229166
134,standard,245ba254d9f842d4,1.0,0.722823216235647,0.2083333333229166
135,balanced,ed5c5930ddccb8c8,0.8333333333333334,0.6793540888342493,0.6111111110805556
135,standard,184fbbbe8fa1b340,0.8,0.670875598341111,0.5777777777585186
136,balanced,001333767c6b97fa,0.7407407407407407,0.8747337754015009,0.6215277777622396
136,standard,8aa0cfc33ce5042f,1.0,0.8823930406060593,0.7048611110934896
137,balanced,8ee8c9ef468e008b,0.6875,0.8874995043312289,0.537830687821724
137,standard,020c7e2be696f47e,0.9230769230769232,0.8599921591718407,0.6496031745923478
138,balanced,65a7710b11144e97,0.9,0.8606411632838133,0.9861111110987848
138,standard,2f7f789aa5dd6750,0.4545454545454545,0.846023611296934,0.999999999975
139,balanced,7b18cf3fb40de82a,1.0,0.91872001800436,0.7044973544856129
139,standard,154bc2c2f1b59ae3,0.9285714285714286,0.8558516367385534,0.7044973544856129
140,balanced,ec49f9793f9985c7,0.96,0.8338814162383313,0.99999999999
140,standard,69b2a288a7fbfef0,1.0,0.8623167708401266,0.5404761904626786
141,balanced,511b9a2683a31716,0.967741935483871,0.5127421204496528,0.5695767195672266
141,standard,9a020e15adc49100,0.9375,0.8164712847814192,0.6428571428357143
142,balanced,c971ccb689a5208c,1.0,0.7112880251705449,0.9085317460203892
142,standard,d0d620d8c4a7f0e2,0.9545454545454546,0.6273592054760948,0.9999999999833332
143,balanced,fb3388184c5cf48a,1.0,0.8023596204745922,0.9626543209769582
143,standard,c777be256321b348,1.0,0.5978031720039075,0.9266666666481336
144,balanced,e842e6bd7914f02e,1.0,0.8832064882255345,0.2388888888809259
144,standard,e4857c4931f019a1,1.0,0.923112983442515,0.2083333333229166
145,balanced,6e30f7fc9829a03a,0.9583333333333334,0.8736840134592119,0.9166666666361112
145,standard,8f1ff34ab2b31463,0.75,0.8835227705324294,0.7916666666402777
146,balanced,b4fa0757480c99cb,0.9166666666666666,0.8230712208735045,0.3027777777676851
146,standard,2588b1e8f69e2a39,1.0,0.8245793835463616,0.3654761904670535
147,balanced,8119926848108592,0.5882352941176471,0.8431167111114058,0.9206845237980152
147,standard,d60fd17bdf92f140,1.0,0.8732125837398237,0.5166666666537499
148,balanced,653c85d5e9b54d02,0.8928571428571429,0.7155426305028972,0.5902777777630208
148,standard,8a125febf0ae5dcd,0.8571428571428571,0.7884570383528001,0.8592592592449383
149,balanced,3467e547b4edb547,0.55,0.8558864895039987,0.8274376417115354
149,standard,e24ee1a98648e1ce,0.5454545454545454,0.8400501010367365,0.1428571428428571
150,balanced,d04abc2c31470304,1.0,0.7423581732187859,0.3928571428375
150,standard,3bda64553e283da3,1.0,0.7448061845564039,0.3611111110930555
